X,Y,OBJECTID,LRSDate,RouteIdentifier,Location,DirectionOfTravel,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,AADT,AccumulatedRouteMile,GlobalID,ReportingYear
-13601444.3027376,6041182.2071827,5864,2022/12/31 08:00:00+00,405Q101294,"Q1 RAMP (SE 8TH ST TO SR 405 NB)  AFTER MILEPOST 0.00: LX01277-SE 8TH ST INTERSECTION; BEGIN ROUTE",Northwest,405,Q1,01294,,,,7700,0.0299999993,{F8B61319-4045-4E2C-98F4-EB1521ACA779},2022
-13253280.9853528,6092809.51514698,5865,2022/12/31 08:00:00+00,155,NORTHWEST OF MILEPOST 22.79: AIRPORT RD INTERSECTION,Bothways,155,,,8.22999954,3.01999998,0.209999993,1400,22.7999992,{23C98859-932B-4C40-BE19-D7C693416BA5},2022
-13685181.265918,5934619.66517855,5866,2022/12/31 08:00:00+00,005Q109977,Q1 RAMP (SR 121 TO SR 5 NB)  AFTER MILEPOST 0.01: SR 121 WYE CONNECTION,North,005,Q1,09977,,,,7600,0.109999999,{43508019-B221-4E0F-A53C-DE1C85A0A2B9},2022
-13594516.499993,6053052.51519614,5867,2022/12/31 08:00:00+00,202,NORTH OF MILEPOST 6.86: NE 81ST ST INTERSECTION,Bothways,202,,,,,,9800,6.8499999,{8491CD95-97F6-48C8-9D6C-409716E9B288},2022
-13625629.3849552,5981260.79214779,5868,2022/12/31 08:00:00+00,167,"EAST OF MILEPOST 0.35: EXIT TO BUSINESS; SR 5 NB ON RAMP",Bothways,167,,,,,,46000,0.319999993,{E07CAA9E-7999-4203-8BDF-337E17E9359A},2022
-13380905.1324017,6084153.2247954,5869,2022/12/31 08:00:00+00,971,NORTHWEST OF MILEPOST 7.71: BEAR MTN RD INTERSECTION,Bothways,971,,,7.28000021,2.53999996,0,870,7.71999979,{0261AB99-CC08-425B-8A35-7658BF1B55EE},2022
-13339508.4416769,5959076.89804701,5870,2022/12/31 08:00:00+00,283,NORTHWEST OF MILEPOST 0.01: SR 281 SPBURKE (SPUR) WYE CONNECTION,Bothways,283,,,6.26000023,9.30000019,4.15999985,2400,0.0199999996,{358667AE-88D4-43F6-A037-EAF87AC8B5A7},2022
-13645140.3686995,5992059.29387451,5871,2022/12/31 08:00:00+00,016,AT MILEPOST 10.74: OLYMPIC DR NW UNDERCROSSING,Bothways,016,,,,,,64000,8.65999985,{759B32F3-57E5-4346-9BC7-F15596D2EC51},2022
-13655231.6520886,6065538.53885956,5872,2022/12/31 08:00:00+00,003P105192,"P1 RAMP (SR 3 NB TO FINN HILL RD)  AFTER MILEPOST 0.00: SR 3 NB INTERSECTION; BEGIN ROUTE",Northeast,003,P1,05192,,,,5700,0.140000001,{9FC78E05-61D9-43F1-9633-01F3EE8B5E8B},2022
-13343293.283614,5980222.04886568,5873,2022/12/31 08:00:00+00,028,WEST OF MILEPOST 29.23: 7TH AVE SW INTERSECTION,Bothways,028,,,3.28999996,4.78999996,0.870000005,12000,33.2900009,{5A42D782-61BD-4A03-B77E-C309A0974470},2022
-13584281.692654,6029562.66638211,5874,2022/12/31 08:00:00+00,090P101723,"P1 RAMP (SR 90 EB TO HIGHLANDS DR)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE",Southeast,090,P1,01723,,,,11000,0.479999989,{F260F1CF-45AC-4AB8-AEDE-E7E4A75E5E8E},2022
-13291543.38235,5825484.51827896,5875,2022/12/31 08:00:00+00,224,NORTHWEST OF MILEPOST 4.24: RED MOUNTAIN RD INTERSECTION,Bothways,224,,,4.15999985,1.74000001,0.0700000003,4100,4.48000002,{A5E4C2E1-1ADA-4FC4-B880-95D69AFA331B},2022
-13653984.2528424,5735202.75868263,5876,2022/12/31 08:00:00+00,005S100703,S1 RAMP (NE 134TH ST TO SR 5 SB)  AFTER MILEPOST 0.01: LX00724 WYE CONNECTION,Southeast,005,S1,00703,1.64999998,0.730000019,0.0399999991,6900,0.0500000007,{7163F917-FC1F-4869-8D61-F095ED089CC2},2022
-13815743.5748193,5926153.58019183,5877,2022/12/31 08:00:00+00,105SPWESTPT,"NORTHWEST OF MILEPOST 33.75: E WILSON AVE, W WILSON AVE INTERSECTION",Bothways,105,SP,WESTPT,1.86000001,0.430000007,0,3200,3.44000006,{92790816-1E84-4EFA-9C8C-4B275169123D},2022
-13600101.2840517,6066622.44405644,5878,2022/12/31 08:00:00+00,522,EAST OF MILEPOST 11.68: SR 405 SB OFF RAMP,Bothways,522,,,,,,95000,11.6400003,{D79A891F-097B-47EC-88B4-F46F9A7D3DC1},2022
-13686983.3704123,5897873.50063032,5879,2022/12/31 08:00:00+00,507,SOUTH OF MILEPOST 2.18: E SIXTH ST WYE CONNECTION,North,507,,,,,,4100,2.52999997,{FC4A901D-0A4F-4C88-B750-7C8D7AF32970},2022
-13287625.1075657,6043790.79520458,5880,2022/12/31 08:00:00+00,017,"NORTH OF MILEPOST 98.30: SR 2 INTERSECTION; END COINCIDENT",Bothways,017,,,9.85000038,17.8099995,4.17999983,740,90.6900024,{8678ED27-C37C-44D9-8A65-478DD2769443},2022
-13268112.5080482,5817093.36464878,5881,2022/12/31 08:00:00+00,240R104083,"R1 RAMP (SR 240 WB TO EDISON ST)  AFTER MILEPOST 0.00: SR 240 WB INTERSECTION; BEGIN ROUTE",West,240,R1,04083,2.70000005,0.889999986,0.0799999982,5000,0.270000011,{CBCD0DF5-858F-4717-9C2B-37F74608D09C},2022
-13684629.4372427,5881120.86003388,5882,2022/12/31 08:00:00+00,005P107433,"P1 RAMP (SR 5 NB TO LABREE RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",Northwest,005,P1,07433,6.26000023,16.0300007,1.91999996,1200,0.25999999,{4EE82051-E12D-412F-B25B-F1A281512DA8},2022
-13355052.8928109,5840718.4150719,5883,2022/12/31 08:00:00+00,241,NORTHWEST OF MILEPOST 12.43: INDEPENDENCE RD INTERSECTION,Bothways,241,,,4.53999996,9.32999992,3.36999989,2000,12.4399996,{C174A981-B6C4-4A70-80B2-3F1C6F46D3FD},2022
-13613645.4847591,6092054.2208159,5884,2022/12/31 08:00:00+00,525,NORTH OF MILEPOST 5.63: SR 525 SPPAINE (SPUR) WYE CONNECTION,Bothways,525,,,,,,18000,5.80999994,{DFAF5159-F1B3-4548-B334-9CE06F008915},2022
-13653773.1224463,5736070.1790181,5885,2022/12/31 08:00:00+00,205,NORTH OF MILEPOST 37.14: NE 134TH ST OFF RAMP,Bothways,205,,,,,,54000,10.5600004,{DCE90629-1C76-4FCF-B501-392FE909FB19},2022
-13616739.3699733,6034437.9719988,5886,2022/12/31 08:00:00+00,005,"AT MILEPOST 162.35: VIADUCT BRIDGE; PERMANENT RECORDER S202",Bothways,005,,,,,,241000,162.330002,{98E5D90C-D9A5-4756-8C53-025FF1CE641C},2022
-13715991.0020696,6017123.95121479,5887,2022/12/31 08:00:00+00,119,NORTHWEST OF MILEPOST 6.76: WYNOOCHEE DR INTERSECTION,Bothways,119,,,,,,650,6.76999998,{DEEA65A9-D4C5-4477-9B82-FEED24CD5F96},2022
-13653726.9895754,5736062.90650692,5888,2022/12/31 08:00:00+00,005Q100824,"Q1 RAMP (NE 139TH ST TO SR 5 NB)  AFTER MILEPOST 0.00: LX00747 INTERSECTION; BEGIN ROUTE",North,005,Q1,00824,,,,6300,0.0900000036,{159BD8EF-FD7A-463D-991B-8B256F9D994D},2022
-13414558.4520885,5884651.04401592,5889,2022/12/31 08:00:00+00,082Q102945,"Q1 RAMP (E SELAH RD TO SR 82 EB)  AFTER MILEPOST 0.00: LX02902-EAST SELAH RD INTERSECTION; BEGIN ROUTE",Southwest,082,Q1,02945,6.4000001,3.6500001,0.319999993,1200,0.0799999982,{25C22023-5B08-4D71-A532-DBA802CEDBC1},2022
-13080650.7072218,5914853.03578975,5890,2022/12/31 08:00:00+00,026,"EAST OF MILEPOST 125.16: SOMMERS RD, UNION FLAT CREEK RD INTERSECTION",Bothways,026,,,,,,3000,125.25,{A85EBBFD-7D58-4432-B662-CBD378BDF8FF},2022
-13831684.4020533,6073312.61440702,5891,2022/12/31 08:00:00+00,101,SOUTH OF MILEPOST 176.01: HOH MAINLINE INTERSECTION,Bothways,101,,,,,,1200,175.369995,{E5807FE9-4089-4735-AB91-C0A8CA4CEC37},2022
-13072938.1677058,6059644.21981459,5892,2022/12/31 08:00:00+00,291,EAST OF MILEPOST 1.18: ASH ST INTERSECTION,Bothways,291,,,,,,28000,1.16999996,{92A99F54-98AD-4560-B387-5750B08B2FD4},2022
-13335521.8435313,6123186.84230725,5893,2022/12/31 08:00:00+00,097,SOUTHEAST OF MILEPOST 259.67: W INDIAN AVE INTERSECTION,Bothways,097,,,5.55999994,6.42000008,2.32999992,6800,244.710007,{58BB8DC8-FD9E-445D-97A9-6FE8DE742FF5},2022
-13277922.1583407,5963603.40809467,5894,2022/12/31 08:00:00+00,171,"NORTHWEST OF MILEPOST 2.89: ALDER ST, STRATFORD RD INTERSECTION",Bothways,171,,,,,,16000,2.86999989,{7AB58C43-B68A-470A-88F6-8061DC45C5D1},2022
-13038324.6712957,6051579.59963336,5895,2022/12/31 08:00:00+00,090,EAST OF MILEPOST 295.29: APPLEWAY AVE OFF RAMP,Bothways,090,,,,,,79000,292.98999,{D41C2B69-8E87-427B-AA98-8FED2E7B2902},2022
-13281077.6660204,5958537.68186572,5896,2022/12/31 08:00:00+00,090,EAST OF MILEPOST 176.47: BROADWAY AVE ON RAMP,Bothways,090,,,,,,21000,174.759995,{CD2EB16D-7F61-47EE-B3F3-2BD0E4F13A0C},2022
-13400231.5320903,5916392.29026645,5897,2022/12/31 08:00:00+00,082Q101218,"Q1 RAMP (MILITARY RD TO SR 82 EB)  AFTER MILEPOST 0.00: LX01162-MILITARY RD INTERSECTION; BEGIN ROUTE",Southeast,082,Q1,01218,11.4300003,24.7600002,5.71000004,110,0.100000001,{CC738468-CE34-4D27-9F9D-7C2DB2188038},2022
-13659582.7903841,6048520.38079329,5898,2022/12/31 08:00:00+00,003,AT MILEPOST 44.33: PERMANENT RECORDER R050N,Bothways,003,,,3.3599999,1.83000004,0.109999999,50000,44.2799988,{8B911D47-39A2-4D45-98FC-35F57C1E842D},2022
-13692688.2010721,5950770.51922206,5899,2022/12/31 08:00:00+00,101,AT MILEPOST 362.01: PERMANENT RECORDER R003E,Bothways,101,,,3.5,2.25,0.159999996,51000,360.160004,{3147E191-89D4-4246-B61C-4B493E21001F},2022
-13643157.1574544,5745247.63544387,5900,2022/12/31 08:00:00+00,502,"WEST OF MILEPOST 5.60: NW 20TH AVE, SW 20TH AVE INTERSECTION",Bothways,502,,,,,,21000,5.59000015,{27463F7A-4B4C-4D2F-B750-FEB6F3CEAE67},2022
-13101256.8305029,6024742.07721506,5901,2022/12/31 08:00:00+00,090LX26430,"LATERAL CROSSING (SALNAVE ROAD)  AT MILEPOST 0.00: BOTHWAYS MISCELLANEOUS FEATURE SR 90 OXING SPS-SR 902; BEGIN ROUTE",Bothways,090,LX,26430,3.81999993,1.70000005,0.230000004,1700,0,{68E1CDF3-A1B7-47FC-9416-509CA0EE6808},2022
-13604033.4129658,6093336.42299504,5902,2022/12/31 08:00:00+00,005CD18987,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.49: S118936 ON RAMP,South,005,CD,18987,,,,23000,0.550000012,{B5794745-2E66-4A6E-8E23-330DEB9476DA},2022
-13655935.3258251,6035312.77958434,5903,2022/12/31 08:00:00+00,310,WEST OF MILEPOST 0.54: OYSTER BAY AVE INTERSECTION,Bothways,310,,,,,,30000,0.529999971,{EB259C74-9515-4CEE-892E-429A653B02DD},2022
-13210017.1587926,6210177.22960253,5904,2022/12/31 08:00:00+00,020,SOUTHEAST OF MILEPOST 307.77: YENTER RD INTERSECTION,Bothways,020,,,7.86000013,5.9000001,0.790000021,760,307.130005,{46FF83FE-DC7B-40EF-A093-9991DE6A3BC3},2022
-13771302.3400736,5922921.54459406,5905,2022/12/31 08:00:00+00,101,NORTHWEST OF MILEPOST 74.37: NORTH RIVER RD INTERSECTION,Bothways,101,,,5.96000004,3.68000007,0.449999988,4900,74.1100006,{DA0C48DD-2467-401C-B20B-73641FE64906},2022
-13815612.473839,5919066.69167969,5906,2022/12/31 08:00:00+00,105,EAST OF MILEPOST 30.29: SR 105 WYE CONNECTION,Bothways,105,,,,,,3300,30.2299995,{1AAFA4AE-597D-43AC-9E4F-59E7782B4711},2022
-13601453.2642407,6053980.67065234,5907,2022/12/31 08:00:00+00,405CI01775,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.39: P501813 OFF RAMP,North,405,CI,01775,,,,5400,0.50999999,{2A99F15D-B429-4FC0-9C9D-2EE47CBD5BFF},2022
-13680936.8318576,5803296.96938242,5908,2022/12/31 08:00:00+00,005S103944,S1 RAMP (SR 4 TO SR 5 SB)  AFTER MILEPOST 0.02: SR 4 WYE CONNECTION,South,005,S1,03944,3.45000005,1.71000004,0.129999995,5300,0.100000001,{B3166CF4-237F-4000-B0D2-67FC98C176B6},2022
-13529812.0896385,5920289.16532422,5909,2022/12/31 08:00:00+00,123,SOUTH OF MILEPOST 16.30: SR 410 WYE CONNECTION,Bothways,123,,,,,,1100,16.3099995,{89FE2B46-FF0A-478D-8FD6-D587D3CF99E3},2022
-13270956.2136777,5817632.57158021,5910,2022/12/31 08:00:00+00,240,EAST OF MILEPOST 39.30: COLUMBIA CENTER BLVD ON RAMP,Bothways,240,,,,,,47000,37.4500008,{F66D9B06-DA6B-4B56-AD3B-E6C601BDAE9D},2022
-13393809.0942086,5840834.07919134,5911,2022/12/31 08:00:00+00,022,SOUTHWEST OF MILEPOST 3.55: MONROE AVE INTERSECTION,Bothways,022,,,,,,9500,2.86999989,{A46E0308-24E8-405D-9D98-C1B3689FBE6F},2022
-13323536.2853247,6124082.02920755,5912,2022/12/31 08:00:00+00,097,WEST OF MILEPOST 265.12: WEIGH STATION ENTRANCE/EXIT,Bothways,097,,,,,,4200,250.160004,{7C9967BE-7704-43E2-AAC6-AE58B39D2611},2022
-13596835.5663518,6037646.26388142,5913,2022/12/31 08:00:00+00,090P101108,"P1 RAMP (SR 90 EB TO 148TH AVE SE)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE",North,090,P1,01108,,,,7900,0.620000005,{FE29E327-F09B-4571-B4C2-008A5BEA7A2F},2022
-13597363.4725667,6070525.65039542,5914,2022/12/31 08:00:00+00,522P101361,"P1 RAMP (SR 522 EB TO SNO WOOD RD)  AFTER MILEPOST 0.00: SR 522 EB INTERSECTION; BEGIN ROUTE",East,522,P1,01361,,,,11000,0.330000013,{CFFC5DDE-9BF2-4DAF-8AB6-FF4B1F333DA2},2022
-13486913.4490389,5724307.41221333,5915,2022/12/31 08:00:00+00,014,EAST OF MILEPOST 83.57: SR 197 WYE CONNECTION,Bothways,014,,,4.76000023,9.30000019,1.67999995,2300,83.4700012,{8050809E-0E3F-4E3D-8A03-DF2634641033},2022
-13693750.9399039,5951350.48990031,5916,2022/12/31 08:00:00+00,101,AT MILEPOST 361.37: PERMANENT RECORDER R003N,Bothways,101,,,3.21000004,1.83000004,0.0799999982,32000,359.630005,{6BC1B3D9-8E4B-48B6-8FFE-2F3F34D74B2F},2022
-13601814.4226053,6063484.04770475,5917,2022/12/31 08:00:00+00,405,NORTH OF MILEPOST 22.32: NE 160TH ST OFF RAMP,Bothways,405,,,,,,146000,22.3199997,{A784129A-EF26-4AE9-9D0A-E6013482421D},2022
-13117937.3628506,6006645.78640857,5918,2022/12/31 08:00:00+00,090P125373,"P1 RAMP (SR 90 EB TO SPRAGUE HWY)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE",Northeast,090,P1,25373,12.0500002,24.1000004,6.01999998,80,0.25,{5567C52C-0DF6-4BB1-947C-D063AF56F4D8},2022
-13239867.5595095,5802546.01519918,5919,2022/12/31 08:00:00+00,012,SOUTH OF MILEPOST 301.62: DODD-IOWA BEEF RD WYE CONNECTION,Bothways,012,,,,,,12000,298.850006,{599BA433-0410-4EB1-BBDD-54FD3C19AF58},2022
-13317890.1987812,6075585.389738,5920,2022/12/31 08:00:00+00,172,NORTHWEST OF MILEPOST 22.26: MAIN ST WYE CONNECTION,Bothways,172,,,9.64000034,1.01999998,0,200,22.1700001,{1380AADA-9CEE-4217-85E2-C4CA0D3B9934},2022
-13654725.1497463,5740676.2318189,5921,2022/12/31 08:00:00+00,005Q100994,"Q1 RAMP (NE 179TH ST TO SR 5 NB)  AFTER MILEPOST 0.00: LX00951 INTERSECTION; BEGIN ROUTE",North,005,Q1,00994,,,,1700,0.0799999982,{F28BB455-67B6-4D2A-8EA4-22301623D5E9},2022
-13422977.9650232,5996983.43775745,5922,2022/12/31 08:00:00+00,097,EAST OF MILEPOST 163.88: SCOTTY CR RD-FS RD #9716 INTERSECTION,Bothways,097,,,,,,5800,148.669998,{B3631404-F286-4A2F-A9DA-B2063D16175E},2022
-13274038.3945383,5958089.54115887,5923,2022/12/31 08:00:00+00,017,"NORTHWEST OF MILEPOST 50.67: S FRONTAGE RD INTERSECTION; SR 90 OFF RAMP; SR 90 ON RAMP",Bothways,017,,,4.23999977,4.9000001,0.629999995,16000,43.1899986,{016FB8FB-DFB1-49C2-A04C-ADC3AE9D12BA},2022
-13604065.5902523,5974526.1676713,5924,2022/12/31 08:00:00+00,410R101167,"R1 RAMP (SR 410 WB TO 166TH AVE E)  AFTER MILEPOST 0.00: SR 410 WB INTERSECTION; BEGIN ROUTE",West,410,R1,01167,,,,5000,0.180000007,{CC057179-67B5-467C-8BCE-502643EF02F6},2022
-13653305.2949344,6048682.34726325,5925,2022/12/31 08:00:00+00,303S100650,"S1 RAMP (LX00657 TO SR 303 EB)  AFTER MILEPOST 0.00: LX00657-CENTRAL VLLY RD INTERSECTION; BEGIN ROUTE",East,303,S1,00650,,,,1900,0.0299999993,{440EDF97-725D-465D-8273-D77B8CEE0BDD},2022
-13632608.9295368,6236077.54513943,5926,2022/12/31 08:00:00+00,005LX25482,"LATERAL CROSSING (SUNSET DR)  AT MILEPOST 0.07: BOTHWAYS MISCELLANEOUS FEATURE SR 5 OXING WPS-BEG SR542; END ROUTE",Bothways,005,LX,25482,2.96000004,1.27999997,0.0900000036,31000,0.0700000003,{39AB3123-916B-4017-AD9B-627FE6018240},2022
-13029247.3390882,6137525.12455769,5927,2022/12/31 08:00:00+00,002CONEWPRT,"EAST OF MILEPOST 334.45: SR 20, WASHINGTON AVE INTERSECTION",Bothways,002,CO,NEWPRT,3.75999999,3.91000009,0.140000001,7200,0.0599999987,{14ECBDAC-E52B-4988-8AC6-29660009C194},2022
-13609210.4617407,6017772.29652247,5928,2022/12/31 08:00:00+00,405,EAST OF MILEPOST 0.54: TUKWILA PKWY ON RAMP,Bothways,405,,,,,,173000,0.550000012,{7724B8D6-BA2D-4955-8338-55622E79EC23},2022
-13616340.1993433,6054219.78918965,5929,2022/12/31 08:00:00+00,522,AT MILEPOST 0.34: ROOSEVELT WAY TUNNEL,Bothways,522,,,,,,23000,0.340000004,{2FBE0502-863A-41D9-9530-EC81E70E7595},2022
-13274331.7887414,5958497.74347005,5930,2022/12/31 08:00:00+00,017,NORTHWEST OF MILEPOST 50.88: RAMP WYE CONNECTION,Bothways,017,,,,,,19000,43.4000015,{2D2BBFB2-53DF-4964-8A6A-FBF808039973},2022
-13509825.0260504,6059007.01666084,5931,2022/12/31 08:00:00+00,002,EAST OF MILEPOST 48.72: 5TH ST WYE CONNECTION,Bothways,002,,,,,,5400,48.8100014,{9A0A696F-94FD-424C-BAF5-E2E25C929219},2022
-13700880.7340297,5912903.29016725,5932,2022/12/31 08:00:00+00,012,NORTHWEST OF MILEPOST 42.85: 183RD AVE SW INTERSECTION,Bothways,012,,,,,,14000,42.5400009,{6757BDC8-280F-4666-BC56-5BBB0F49F0A4},2022
-13067386.6504366,6049509.25094304,5933,2022/12/31 08:00:00+00,090R128259,"R1 RAMP (SR 90 WB TO 2ND AVE)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE",West,090,R1,28259,,,,4100,0.0799999982,{434C1C50-40E7-48B9-90DC-47872F48CD49},2022
-13256235.7238753,5820887.666926,5934,2022/12/31 08:00:00+00,395,"NORTH OF MILEPOST 22.78: SR 182 WB OFF RAMP; SR 182 WB ON RAMP",Bothways,395,,,,,,17000,29.5499992,{6AB67E20-9C81-4BD0-B313-FE29954EE803},2022
-13593076.1542715,6052150.72708871,5935,2022/12/31 08:00:00+00,202,"NORTHWEST OF MILEPOST 7.69: MEDIAN XROAD, NE 76TH ST INTERSECTION; SR 520 WB OFF RAMP",Bothways,202,,,,,,36000,7.63000011,{E897A991-61BC-4823-8230-9A3B1C6307A7},2022
-13662422.8744156,6088810.34083446,5936,2022/12/31 08:00:00+00,019,NORTH OF MILEPOST 0.10: PARK AND RIDE LOT ENTRANCE/EXIT,Bothways,019,,,4.6500001,4,0.430000007,6200,0.109999999,{2A1CA40D-AE40-4255-83BC-ED71EDE61CC8},2022
-13734284.8673518,5808838.45624107,5937,2022/12/31 08:00:00+00,409,AT MILEPOST 1.63: GARDEN SLOUGH BRIDGE,Bothways,409,,,5.65999985,0.790000021,0,880,1.63,{956E739B-9870-4789-BD30-BAD932AC0BDE},2022
-13618135.1200459,6176720.28457795,5938,2022/12/31 08:00:00+00,005R122665,"R1 RAMP (SR 5 SB TO SR 536)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE",South,005,R1,22665,3.05999994,0.850000024,0.0500000007,6500,0.170000002,{CC07C810-44B3-4EB2-9565-BDF13AC891CB},2022
-13633126.7230889,6236974.15054064,5939,2022/12/31 08:00:00+00,005,NORTHWEST OF MILEPOST 255.25: SR 542 ON RAMP,Bothways,005,,,,,,74000,255.240005,{4DAA9B36-AF95-4EDD-B808-1B7C499D40F3},2022
-13403230.9288381,5857089.86777606,5940,2022/12/31 08:00:00+00,082,NORTHWEST OF MILEPOST 43.81: WAPATO ON RAMP,Bothways,082,,,,,,28000,43.7700005,{F2864FE3-8E84-492D-B262-27090119B4E1},2022
-13657810.7520621,6057267.59974032,5941,2022/12/31 08:00:00+00,003S204787,"S2 RAMP (LUOTO RD TO S104787)  AFTER MILEPOST 0.00: LX04848 INTERSECTION; BEGIN ROUTE",East,003,S2,04787,,,,3600,0.0700000003,{A0AE6B83-4198-4F35-9320-40739864A32B},2022
-13431962.1893081,6039941.03042958,5942,2022/12/31 08:00:00+00,002,"NORTHWEST OF MILEPOST 99.89: EVANS ST, NINTH ST INTERSECTION",Bothways,002,,,,,,11000,99.9599991,{FCCEA86E-5058-426E-B735-1D8F82030F9D},2022
-13623121.7443559,6179758.20647019,5943,2022/12/31 08:00:00+00,536,SOUTHEAST OF MILEPOST 2.65: AVON ALLEN RD INTERSECTION,Bothways,536,,,4.46000004,1,0.0199999996,9500,2.66000009,{79D0AE62-B708-4B10-9926-24D6F9A6EA31},2022
-13620737.2278309,5967903.96986449,5944,2022/12/31 08:00:00+00,512,AT MILEPOST 5.86: CANYON RD UNDERCROSSING,Bothways,512,,,,,,63000,5.86000013,{FDC936BF-4050-4327-87AA-B2AA139341F9},2022
-13164062.5916397,6021680.82931515,5945,2022/12/31 08:00:00+00,028,SOUTHEAST OF MILEPOST 118.12: SR 23 INTERSECTION,Bothways,028,,,6.9000001,5.55999994,1.14999998,520,122.18,{2A01CA92-D527-4728-BDDA-762AE9454704},2022
-13513790.3817621,6006848.08091713,5946,2022/12/31 08:00:00+00,090Q105512,"Q1 RAMP (SR 906 TO SR 90 EB)  AFTER MILEPOST 0.00: SR 906 INTERSECTION; BEGIN ROUTE",East,090,Q1,05512,15.6400003,7.82000017,0.819999993,240,0.0799999982,{DFC59304-0A91-49C8-A61A-4ECA6166F0B2},2022
-13379124.3587068,6186615.91827688,5947,2022/12/31 08:00:00+00,020,AT MILEPOST 192.84: CHEWUCH CREEK BRIDGE,Bothways,020,,,,,,3700,192.229996,{576C67E0-75A3-4B57-A536-A0F198AFCFED},2022
-13678933.6864944,5797514.01160272,5948,2022/12/31 08:00:00+00,005S503666,"S5 RAMP (SR 432 WB TO SR 5 SB)  AFTER MILEPOST 0.00: SR 432 WB INTERSECTION; BEGIN ROUTE",West,005,S5,03666,,,,2300,0.00999999978,{0CE58C53-1045-4411-BCC7-0DF174D170D7},2022
-13651069.6757634,6038614.5107841,5949,2022/12/31 08:00:00+00,303,"SOUTH OF MILEPOST 1.46: OLD SR 303 SPUR MANETT, SHERIDAN RD INTERSECTION",Bothways,303,,,,,,37000,1.61000001,{898D8126-11E3-49B2-96EA-8596AFA6285A},2022
-13645003.5601331,5725617.21972596,5950,2022/12/31 08:00:00+00,205R203118,"R2 RAMP (R103118 TO FOURTH PL BVD)  AFTER MILEPOST 0.00: LX03111, NE FOURTH PLAIN BLVD, R103118 INTERSECTION; BEGIN ROUTE",Northwest,205,R2,03118,,,,2800,0.0799999982,{EF450BA6-78BD-47DF-86AA-11698455926A},2022
-13606684.0703231,6004104.88800535,5951,2022/12/31 08:00:00+00,516,NORTH OF MILEPOST 5.35: E SAAR ST INTERSECTION,Bothways,516,,,,,,23000,5.63000011,{AB335537-CCA5-4B9D-8A83-B2F308492FC3},2022
-13458889.4783567,5972904.3520368,5952,2022/12/31 08:00:00+00,903SPCLEELM,"EAST OF MILEPOST 0.19: SR 903 INTERSECTION; BEGIN ROUTE",Bothways,903,SP,CLEELM,6.13999987,2.88000011,0.25,3900,0.00999999978,{8D64B9EA-4D62-4656-BE3B-C62AA0C7BFD3},2022
-13601994.9409515,6020537.16002207,5953,2022/12/31 08:00:00+00,169,NORTHWEST OF MILEPOST 24.70: BLAINE DR SE INTERSECTION,Bothways,169,,,,,,39000,24.7099991,{761AA9DB-428D-4EFF-86D1-3DF60AD568CB},2022
-13660082.529172,6041400.56163699,5954,2022/12/31 08:00:00+00,003Q104171,"Q1 RAMP (CHICO WAY TO SR 3 NB)  AFTER MILEPOST 0.00: LX04109-OLD SR 3 INTERSECTION; BEGIN ROUTE",Northwest,003,Q1,04171,,,,2200,0.109999999,{2F2D9B2D-28D8-449C-8C40-4BEB2C939F57},2022
-13601112.1951511,6037227.80506532,5955,2022/12/31 08:00:00+00,090,EAST OF MILEPOST 9.63: BELLEVUE WAY SE OFF RAMP,Bothways,090,,,,,,84000,7.69999981,{881F509F-AFE3-4322-BEFB-5160AE504D0A},2022
-13633905.4306149,5968543.49238476,5956,2022/12/31 08:00:00+00,005P112730,"P1 RAMP (CI12713 TO SR 512 EB)  AFTER MILEPOST 0.00: CI12713 INTERSECTION; BEGIN ROUTE",East,005,P1,12730,,,,19000,0.340000004,{C0E51888-BC29-4AC2-9768-20BEDD016BEA},2022
-13703457.0552788,5971686.17047167,5957,2022/12/31 08:00:00+00,101P134892,"P1 RAMP (SR 101 TO GLDN PHEASANT)  AFTER MILEPOST 0.00: SR 101 SB INTERSECTION; BEGIN ROUTE",Southeast,101,P1,34892,2.72000003,1.49000001,0,1100,0.209999993,{95B168E9-421E-4C21-8D09-15F32A38A87F},2022
-13679678.0859642,6104820.26115259,5958,2022/12/31 08:00:00+00,020,"EAST OF MILEPOST 0.00: SR 101 INTERSECTION; BEGIN ROUTE",Bothways,020,,,5.09000015,4.05999994,0.400000006,5000,0.00999999978,{DAA81BD9-BCE1-41C8-B83F-9EDC76228F3C},2022
